movieId,title,genres,year,clean_title,text
97300,Björk: Volumen (1999),Animation|Musical,1999,Björk: Volumen,Björk: Volumen Animation Musical
97302,Madame Tutli-Putli (2007),Animation|Fantasy,2007,Madame Tutli-Putli,Madame Tutli-Putli Animation Fantasy
97304,Argo (2012),Drama|Thriller,2012,Argo,Argo Drama Thriller
97306,Seven Psychopaths (2012),Comedy|Crime,2012,Seven Psychopaths,Seven Psychopaths Comedy Crime
97308,Nobody Walks (2012),Drama,2012,Nobody Walks,Nobody Walks Drama
97311,Butter (2011),Comedy,2011,Butter,Butter Comedy
97319,"Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma) (1924)",Comedy|Romance,1924,"Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma)","Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma) Comedy Romance"
97324,Atlas Shrugged: Part II (2012),Drama|Mystery|Sci-Fi,2012,Atlas Shrugged: Part II,Atlas Shrugged: Part II Drama Mystery Sci-Fi
97326,Ill Manors (2012),Crime|Drama,2012,Ill Manors,Ill Manors Crime Drama
97328,Liberal Arts (2012),Comedy|Drama,2012,Liberal Arts,Liberal Arts Comedy Drama
97330,"Ator, the Fighting Eagle (Ator l'invincibile) (1982)",Action|Adventure|Fantasy,1982,"Ator, the Fighting Eagle (Ator l'invincibile)","Ator, the Fighting Eagle (Ator l'invincibile) Action Adventure Fantasy"
97332,"Den tatuerade änkan (Tattooed Widow, The) (1998) ",Comedy|Drama|Romance,1998,"Den tatuerade änkan (Tattooed Widow, The)","Den tatuerade änkan (Tattooed Widow, The) Comedy Drama Romance"
97334,Portrait in Black (1960),Crime|Drama|Thriller,1960,Portrait in Black,Portrait in Black Crime Drama Thriller
97336,Vivien Leigh: Scarlett and Beyond (1990),Documentary,1990,Vivien Leigh: Scarlett and Beyond,Vivien Leigh: Scarlett and Beyond Documentary
97382,Under the Boardwalk: The Monopoly Story (2010),Documentary,2010,Under the Boardwalk: The Monopoly Story,Under the Boardwalk: The Monopoly Story Documentary
97384,Arachnoquake (2012),Action|Horror|Sci-Fi,2012,Arachnoquake,Arachnoquake Action Horror Sci-Fi
97386,Choking Man (2006),Drama,2006,Choking Man,Choking Man Drama
97388,"Farewell, My Queen (Les adieux à la reine) (2012)",Drama|Romance,2012,"Farewell, My Queen (Les adieux à la reine)","Farewell, My Queen (Les adieux à la reine) Drama Romance"
97390,Marley & Me: The Puppy Years (2011),Children|Comedy,2011,Marley & Me: The Puppy Years,Marley & Me: The Puppy Years Children Comedy
97393,"House I Live In, The (2012)",Documentary,2012,"House I Live In, The","House I Live In, The Documentary"
97395,West of Memphis (2012),Documentary,2012,West of Memphis,West of Memphis Documentary
97397,Boogie Man: The Lee Atwater Story (2008),Documentary,2008,Boogie Man: The Lee Atwater Story,Boogie Man: The Lee Atwater Story Documentary
97401,Terumae romae (Thermae Romae) (2012),Comedy|Sci-Fi,2012,Terumae romae (Thermae Romae),Terumae romae (Thermae Romae) Comedy Sci-Fi
97423,Michael (2011),Drama|Thriller,2011,Michael,Michael Drama Thriller
97455,Kings of Pastry (Les rois de la pâtisserie) (2009),Documentary,2009,Kings of Pastry (Les rois de la pâtisserie),Kings of Pastry (Les rois de la pâtisserie) Documentary
97457,"Reluctant Saint, The (1962)",Comedy|Drama,1962,"Reluctant Saint, The","Reluctant Saint, The Comedy Drama"
97460,"Gorilla, The (1939)",Comedy|Horror,1939,"Gorilla, The","Gorilla, The Comedy Horror"
97462,Hoodwinked Too! Hood vs. Evil (2011),Animation|Comedy,2011,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil Animation Comedy
97464,"Thirst for Love, The (Ai no kawaki) (1966)",Drama,1966,"Thirst for Love, The (Ai no kawaki)","Thirst for Love, The (Ai no kawaki) Drama"
97466,Weight of the Nation (2012),Documentary,2012,Weight of the Nation,Weight of the Nation Documentary
97468,Drones (2010),Comedy|Sci-Fi,2010,Drones,Drones Comedy Sci-Fi
97470,Catch .44 (2011),Action|Drama|Thriller,2011,Catch .44,Catch .44 Action Drama Thriller
97494,"Return of Frank Cannon, The (1980)",Action|Crime|Drama|Mystery|Thriller,1980,"Return of Frank Cannon, The","Return of Frank Cannon, The Action Crime Drama Mystery Thriller"
97526,"Sound of Fury, The (1950)",Crime|Drama|Film-Noir,1950,"Sound of Fury, The","Sound of Fury, The Crime Drama Film-Noir"
97533,"Letter, The (2012)",Drama,2012,"Letter, The","Letter, The Drama"
97536,Three Resurrected Drunkards (Kaette kita yopparai) (1968),Comedy,1968,Three Resurrected Drunkards (Kaette kita yopparai),Three Resurrected Drunkards (Kaette kita yopparai) Comedy
97538,Tormento (1950),Drama,1950,Tormento,Tormento Drama
97540,"Visiteurs du soir, Les (Devil's Envoys, The) (1942)",Drama|Fantasy|Romance,1942,"Visiteurs du soir, Les (Devil's Envoys, The)","Visiteurs du soir, Les (Devil's Envoys, The) Drama Fantasy Romance"
97542,Ingmar Bergman Makes a Movie (Ingmar Bergman gör en film) (1963),Documentary,1963,Ingmar Bergman Makes a Movie (Ingmar Bergman gör en film),Ingmar Bergman Makes a Movie (Ingmar Bergman gör en film) Documentary
97544,Eastwood on Eastwood (1997),Documentary,1997,Eastwood on Eastwood,Eastwood on Eastwood Documentary
97546,"Ernest Film Festival, The (1986)",Comedy,1986,"Ernest Film Festival, The","Ernest Film Festival, The Comedy"
97548,Giger's Necronomicon (1975),Documentary,1975,Giger's Necronomicon,Giger's Necronomicon Documentary
97550,"Secret Life of Zoey, The (2002)",Drama,2002,"Secret Life of Zoey, The","Secret Life of Zoey, The Drama"
97552,Moebius Redux: A Life in Pictures (2007),Documentary,2007,Moebius Redux: A Life in Pictures,Moebius Redux: A Life in Pictures Documentary
97593,Tony (2009),Drama|Horror|Thriller,2009,Tony,Tony Drama Horror Thriller
97595,Dive! (Dive!: Living off America's Waste) (2010),Documentary,2010,Dive! (Dive!: Living off America's Waste),Dive! (Dive!: Living off America's Waste) Documentary
97597,"Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons) (2010)",Comedy|Drama,2010,"Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons)","Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons) Comedy Drama"
97600,"Warped Ones, The (Kyonetsu no kisetsu) (1960)",Drama,1960,"Warped Ones, The (Kyonetsu no kisetsu)","Warped Ones, The (Kyonetsu no kisetsu) Drama"
97615,16 to Life (2009),Comedy|Drama,2009,16 to Life,16 to Life Comedy Drama
97639,How to Survive a Plague (2012),Documentary,2012,How to Survive a Plague,How to Survive a Plague Documentary
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,2012,[REC]³ 3 Génesis,[REC]³ 3 Génesis Horror Thriller
97646,Four Sons (1940),Drama|War,1940,Four Sons,Four Sons Drama War
97648,Gangs of Wasseypur (2012),Crime|Drama,2012,Gangs of Wasseypur,Gangs of Wasseypur Crime Drama
97650,Greystone Park (2012),Horror,2012,Greystone Park,Greystone Park Horror
97660,Last Ride (2009),Drama,2009,Last Ride,Last Ride Drama
97662,Girl in Progress (2012),Comedy|Drama,2012,Girl in Progress,Girl in Progress Comedy Drama
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,2012,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) Adventure Comedy
97667,Lightning Strikes Twice (1951),Drama|Mystery,1951,Lightning Strikes Twice,Lightning Strikes Twice Drama Mystery
97670,My Forbidden Past (1951),Drama,1951,My Forbidden Past,My Forbidden Past Drama
97673,56 Up (2012),Documentary,2012,56 Up,56 Up Documentary
97680,King Leopold's Ghost (2006),Documentary,2006,King Leopold's Ghost,King Leopold's Ghost Documentary
97685,Around the World (1943),Comedy|Musical,1943,Around the World,Around the World Comedy Musical
97688,Turkish Passion (La pasión turca) (1994),Drama,1994,Turkish Passion (La pasión turca),Turkish Passion (La pasión turca) Drama
97690,"Sunday in Kigali, A (Un dimanche à Kigali) (2006)",Drama|War,2006,"Sunday in Kigali, A (Un dimanche à Kigali)","Sunday in Kigali, A (Un dimanche à Kigali) Drama War"
97692,We Are Legion: The Story of the Hacktivists (2012),Documentary,2012,We Are Legion: The Story of the Hacktivists,We Are Legion: The Story of the Hacktivists Documentary
97694,"Barrens, The (2012)",Horror,2012,"Barrens, The","Barrens, The Horror"
97697,Transit (2012),Crime|Drama|Thriller,2012,Transit,Transit Crime Drama Thriller
97699,Love Me No More (Deux jours à tuer) (2008),Drama|Romance,2008,Love Me No More (Deux jours à tuer),Love Me No More (Deux jours à tuer) Drama Romance
97701,Paranormal Activity 4 (2012),Horror|IMAX,2012,Paranormal Activity 4,Paranormal Activity 4 Horror IMAX
97703,You Are God (Jestes Bogiem) (2012),Drama,2012,You Are God (Jestes Bogiem),You Are God (Jestes Bogiem) Drama
97705,Where the Boys Are '84 (1984),Comedy,1984,Where the Boys Are '84,Where the Boys Are '84 Comedy
97707,Skyscraper (Skyskraber) (2011),Comedy|Drama,2011,Skyscraper (Skyskraber),Skyscraper (Skyskraber) Comedy Drama
97709,Tai Chi Zero (2012),Action|Fantasy|Sci-Fi|IMAX,2012,Tai Chi Zero,Tai Chi Zero Action Fantasy Sci-Fi IMAX
97711,"White Angel, The (L'angelo bianco) (1955)",Drama,1955,"White Angel, The (L'angelo bianco)","White Angel, The (L'angelo bianco) Drama"
97713,"X from Outer Space, The (Uchû daikaijû Girara) (1967)",Horror|Sci-Fi,1967,"X from Outer Space, The (Uchû daikaijû Girara)","X from Outer Space, The (Uchû daikaijû Girara) Horror Sci-Fi"
97715,"Babymakers, The (2012)",Adventure|Comedy,2012,"Babymakers, The","Babymakers, The Adventure Comedy"
97722,Rosewood Lane (2011),Horror|Thriller,2011,Rosewood Lane,Rosewood Lane Horror Thriller
97724,"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru) (2003)",Action|Comedy|Drama|Fantasy|Mystery|Sci-Fi|War,2003,"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru)","Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru) Action Comedy Drama Fantasy Mystery Sci-Fi War"
97726,"Strange Case of the End of Civilization as We Know It, The (1977)",Comedy|Crime|Mystery,1977,"Strange Case of the End of Civilization as We Know It, The","Strange Case of the End of Civilization as We Know It, The Comedy Crime Mystery"
97730,"Feast at Midnight, A (1994)",Children|Comedy|Drama,1994,"Feast at Midnight, A","Feast at Midnight, A Children Comedy Drama"
97732,Tom & Thomas (2002),Adventure|Children,2002,Tom & Thomas,Tom & Thomas Adventure Children
97740,"3, 2, 1... Frankie Go Boom (Frankie Go Boom) (2012)",Comedy,2012,"3, 2, 1... Frankie Go Boom (Frankie Go Boom)","3, 2, 1... Frankie Go Boom (Frankie Go Boom) Comedy"
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,2012,Alex Cross,Alex Cross Action Crime Mystery Thriller
97744,"Ambassador, The (Ambassadøren) (2011)",Documentary,2011,"Ambassador, The (Ambassadøren)","Ambassador, The (Ambassadøren) Documentary"
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,2012,Cloud Atlas,Cloud Atlas Drama Sci-Fi IMAX
97755,"Luck, Trust & Ketchup: Robert Altman in Carver Country (1993)",Documentary,1993,"Luck, Trust & Ketchup: Robert Altman in Carver Country","Luck, Trust & Ketchup: Robert Altman in Carver Country Documentary"
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,2004,'Hellboy': The Seeds of Creation,'Hellboy': The Seeds of Creation Action Adventure Comedy Documentary Fantasy
97759,Budd Boetticher: A Man Can Do That (2005),Documentary,2005,Budd Boetticher: A Man Can Do That,Budd Boetticher: A Man Can Do That Documentary
97761,Rx (2005),Crime|Romance|Thriller,2005,Rx,Rx Crime Romance Thriller
97763,Terry Pratchett: Choosing to Die (2011),Documentary,2011,Terry Pratchett: Choosing to Die,Terry Pratchett: Choosing to Die Documentary
97765,ReGeneration (2010),Documentary,2010,ReGeneration,ReGeneration Documentary
97768,Free Men (Les hommes libres) (2011),Drama|War,2011,Free Men (Les hommes libres),Free Men (Les hommes libres) Drama War
97773,"Girl, The (2012)",Drama,2012,"Girl, The","Girl, The Drama"
97775,This Ain't California (2012),Documentary,2012,This Ain't California,This Ain't California Documentary
97779,Steve Jobs: The Lost Interview (2012),Documentary,2012,Steve Jobs: The Lost Interview,Steve Jobs: The Lost Interview Documentary
97781,Rolling (2007),Drama,2007,Rolling,Rolling Drama
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,2012,Silent Hill: Revelation 3D,Silent Hill: Revelation 3D Horror Mystery Thriller
97787,Warren Oates: Across the Border (1993),Documentary,1993,Warren Oates: Across the Border,Warren Oates: Across the Border Documentary
97789,Step Up Love Story (Futari ecchi) (2002),Animation|Comedy|Romance,2002,Step Up Love Story (Futari ecchi),Step Up Love Story (Futari ecchi) Animation Comedy Romance
97792,Graduation Day (1981),Horror,1981,Graduation Day,Graduation Day Horror
97794,April Fool's Day (2008),Horror,2008,April Fool's Day,April Fool's Day Horror
97797,Holiday Affair (1949),Drama|Romance,1949,Holiday Affair,Holiday Affair Drama Romance
97799,Like Dandelion Dust (2009),Drama,2009,Like Dandelion Dust,Like Dandelion Dust Drama
97801,Mann tut was Mann kann (2012),Comedy,2012,Mann tut was Mann kann,Mann tut was Mann kann Comedy
97806,Stockholm East (Stockholm Östra) (2011),Drama,2011,Stockholm East (Stockholm Östra),Stockholm East (Stockholm Östra) Drama
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) (2010)",Drama,2010,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand)","Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) Drama"
97815,Beware the Moon: Remembering 'An American Werewolf in London' (2009),Documentary,2009,Beware the Moon: Remembering 'An American Werewolf in London',Beware the Moon: Remembering 'An American Werewolf in London' Documentary
97817,Pumping Iron II: The Women (1985),Documentary,1985,Pumping Iron II: The Women,Pumping Iron II: The Women Documentary
97819,Witness to Murder (1954),Crime|Drama|Film-Noir|Thriller,1954,Witness to Murder,Witness to Murder Crime Drama Film-Noir Thriller
97821,"Busher, The (1919)",Comedy|Drama,1919,"Busher, The","Busher, The Comedy Drama"
97823,"Piano in a Factory, The (Gang de qin) (2010)",Comedy|Drama|Musical,2010,"Piano in a Factory, The (Gang de qin)","Piano in a Factory, The (Gang de qin) Comedy Drama Musical"
97826,"Patience Stone, The (2012)",Drama|War,2012,"Patience Stone, The","Patience Stone, The Drama War"
97828,Hamoun (1990),Drama,1990,Hamoun,Hamoun Drama
97832,Chasing Mavericks (2012),Drama,2012,Chasing Mavericks,Chasing Mavericks Drama
97834,Craigslist Joe (2012),Adventure|Documentary,2012,Craigslist Joe,Craigslist Joe Adventure Documentary
97836,Here Comes the Boom (2012),Action|Comedy,2012,Here Comes the Boom,Here Comes the Boom Action Comedy
97845,"Men Who Made the Movies: Samuel Fuller, The (2002)",Documentary,2002,"Men Who Made the Movies: Samuel Fuller, The","Men Who Made the Movies: Samuel Fuller, The Documentary"
97847,Search for the Beast (1997),Horror,1997,Search for the Beast,Search for the Beast Horror
97849,Victor Sjöström: Ett porträtt (1981),Documentary,1981,Victor Sjöström: Ett porträtt,Victor Sjöström: Ett porträtt Documentary
97853,Night of the Running Man (1995),Action|Crime|Thriller,1995,Night of the Running Man,Night of the Running Man Action Crime Thriller
97855,Hitman's Run (1999),Action,1999,Hitman's Run,Hitman's Run Action
97858,Mental (2012),Comedy|Drama,2012,Mental,Mental Comedy Drama
97860,Killing Them Softly (2012),Crime|Drama|Thriller,2012,Killing Them Softly,Killing Them Softly Crime Drama Thriller
97866,"Imposter, The (2012)",Documentary,2012,"Imposter, The","Imposter, The Documentary"
97868,"Other Dream Team, The (2012)",Documentary,2012,"Other Dream Team, The","Other Dream Team, The Documentary"
97870,"Sessions, The (Surrogate, The) (2012)",Drama,2012,"Sessions, The (Surrogate, The)","Sessions, The (Surrogate, The) Drama"
97872,Living with the Fosters (2002),Comedy,2002,Living with the Fosters,Living with the Fosters Comedy
97874,Lana Turner... a Daughter's Memoir (2001),Documentary,2001,Lana Turner... a Daughter's Memoir,Lana Turner... a Daughter's Memoir Documentary
97876,Making the Earth Stand Still (1995),Documentary,1995,Making the Earth Stand Still,Making the Earth Stand Still Documentary
97878,Remember the Day (1941),Drama|Romance|War,1941,Remember the Day,Remember the Day Drama Romance War
97880,"Child Is Waiting, A (1963)",Drama,1963,"Child Is Waiting, A","Child Is Waiting, A Drama"
97882,Salvage (2009),Horror,2009,Salvage,Salvage Horror
97884,Submarine X-1 (1969),Drama|War,1969,Submarine X-1,Submarine X-1 Drama War
97886,Rid of Me (2011),Comedy|Drama|Romance,2011,Rid of Me,Rid of Me Comedy Drama Romance
97888,I Want to Look Like That Guy (2009),Documentary,2009,I Want to Look Like That Guy,I Want to Look Like That Guy Documentary
97895,What Richard Did (2012),Drama,2012,What Richard Did,What Richard Did Drama
97897,Kounterfeit (1996),Action|Crime|Thriller,1996,Kounterfeit,Kounterfeit Action Crime Thriller
97899,Nightmaster (Watch the Shadows Dance) (1987),Action,1987,Nightmaster (Watch the Shadows Dance),Nightmaster (Watch the Shadows Dance) Action
97904,Smashed (2012),Comedy|Drama,2012,Smashed,Smashed Comedy Drama
97906,Splinterheads (2009),Comedy,2009,Splinterheads,Splinterheads Comedy
97908,"Babysitters, The (2007)",Drama,2007,"Babysitters, The","Babysitters, The Drama"
97910,"Juche Idea, The (2008)",Documentary,2008,"Juche Idea, The","Juche Idea, The Documentary"
97913,Wreck-It Ralph (2012),Animation|Comedy,2012,Wreck-It Ralph,Wreck-It Ralph Animation Comedy
97915,Lookin' to Get Out (1982),Comedy,1982,Lookin' to Get Out,Lookin' to Get Out Comedy
97917,Diplomatic Siege (1999),Action|Thriller,1999,Diplomatic Siege,Diplomatic Siege Action Thriller
97919,Midnight Man (1997),Action|Drama|Thriller,1997,Midnight Man,Midnight Man Action Drama Thriller
97921,Silver Linings Playbook (2012),Comedy|Drama,2012,Silver Linings Playbook,Silver Linings Playbook Comedy Drama
97923,Flight (2012),Drama,2012,Flight,Flight Drama
97933,5 Broken Cameras (2011),Documentary,2011,5 Broken Cameras,5 Broken Cameras Documentary
97936,Anna Karenina (2012),Drama,2012,Anna Karenina,Anna Karenina Drama
